id,chain_len,distances
47531,13,"[0, 0, 666, 77, 682, 570, 0, 0, 0, 0, 11, 0]"
47544,12,"[830, 332, 0, 1611, 728, 1166, 0, 1880, 6, 1, 0]"
47569,4,"[1693, 0, 0]"
47577,3,"[1693, 0]"
47853,12,"[547, 142, 25, 1, 379, 7, 0, 0, 0, 1409, 0]"
47588,19,"[547, 142, 25, 1, 379, 7, 0, 0, 0, 0, 0, 139, 0, 841, 1272, 748, 1439, 0]"
47847,19,"[830, 332, 1, 232, 5, 29, 69, 82, 8, 4, 303, 14, 396, 32, 0, 32, 0, 1388]"
50786,8,"[547, 1095, 0, 502, 33, 117, 1514]"
47829,4,"[1937, 0, 0]"
47820,4,"[1937, 0, 0]"
47601,14,"[499, 250, 0, 250, 162, 0, 13, 149, 278, 246, 0, 0, 315]"
47694,6,"[1, 169, 3, 1, 1]"
47697,3,"[6, 714]"
47699,3,"[1937, 0]"
47932,6,"[205, 158, 6, 0, 0]"
47713,4,"[232, 2, 235]"
47721,5,"[239, 231, 280, 1]"
47732,8,"[247, 0, 0, 0, 0, 56, 2]"
47934,8,"[437, 156, 6, 0, 6, 6, 6]"
52399,11,"[437, 156, 6, 0, 6, 6, 6, 0, 0, 0]"
47759,3,"[436, 0]"
47745,3,"[468, 0]"
47746,5,"[375, 0, 212, 87]"
47750,3,"[569, 0]"
47777,11,"[830, 332, 448, 8, 0, 0, 1426, 702, 42, 42]"
47781,10,"[830, 332, 448, 8, 0, 0, 1427, 0, 798]"
47791,18,"[547, 142, 25, 1, 379, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
47873,8,"[1080, 149, 2, 0, 723, 15, 1484]"
47836,3,"[1935, 0]"
47835,10,"[887, 221, 0, 153, 299, 11, 11, 310, 200]"
47852,9,"[830, 332, 448, 8, 0, 0, 1439, 846]"
47879,7,"[231, 4, 159, 1851, 1581, 317]"
47904,3,"[192, 122]"
47922,39,"[458, 223, 335, 306, 70, 86, 36, 229, 245, 35, 228, 94, 0, 94, 94, 97, 76, 277, 0, 122, 129, 85, 50, 50, 40, 93, 74, 50, 213, 26, 132, 73, 304, 48, 40, 43, 43, 64]"
47944,6,"[205, 168, 6, 3, 5]"
47942,14,"[92, 79, 0, 0, 62, 0, 0, 120, 3, 5, 1, 6, 6]"
47936,12,"[180, 123, 104, 152, 11, 12, 124, 6, 0, 0, 6]"
47940,4,"[1861, 0, 0]"
47946,3,"[246, 0]"
47949,4,"[246, 4, 0]"
47952,13,"[547, 142, 25, 1, 379, 7, 137, 2, 0, 0, 18, 2]"
47969,6,"[830, 332, 448, 0, 1222]"
47954,6,"[830, 332, 448, 0, 1222]"
47978,22,"[374, 68, 175, 195, 173, 3998, 1423, 168, 766, 34, 18, 1, 2845, 567, 0, 1600, 74, 2170, 180, 18, 2198]"
48006,35,"[72, 157, 26, 2, 0, 4, 181, 35, 2, 102, 423, 48, 86, 72, 12, 64, 273, 24, 0, 40, 43, 4025, 170, 0, 3437, 2, 2295, 514, 30, 3330, 2703, 2703, 2725, 2761]"
48024,8,"[1886, 3124, 185, 264, 3625, 0, 0]"
48044,29,"[1588, 0, 0, 0, 663, 808, 1, 1471, 81, 61, 3625, 0, 0, 859, 0, 1, 2693, 1551, 3, 1554, 2326, 3, 1672, 248, 2158, 488, 0, 0]"
48050,3,"[1744, 0]"
48078,26,"[72, 157, 26, 2, 0, 4, 181, 35, 2, 102, 409, 209, 12, 12, 135, 115, 159, 222, 46, 46, 149, 153, 152, 85, 36]"
48106,6,"[374, 68, 175, 799, 291]"
48141,58,"[223, 87, 0, 0, 17, 85, 20, 26, 19, 7, 17, 53, 6, 148, 41, 41, 88, 87, 2908, 906, 2241, 2156, 0, 48, 42, 1, 1, 103, 47, 72, 95, 44, 185, 8, 68, 117, 3, 130, 35, 57, 115, 109, 1, 34, 56, 36, 316, 69, 56, 2377, 2936, 96, 420, 4077, 7, 1147, 1206]"
48188,6,"[1363, 788, 20, 89, 21]"
48201,4,"[802, 8, 38]"
48239,6,"[192, 0, 4, 319, 5]"
48255,6,"[411, 19, 12, 12, 21]"
48269,5,"[329, 65, 0, 118]"
48272,3,"[213, 19]"
48276,3,"[223, 8]"
48278,3,"[227, 20]"
48318,33,"[1803, 0, 68, 222, 20, 5, 2, 35, 434, 11, 13, 88, 1, 12, 92, 78, 12, 2, 40, 12, 154, 346, 402, 1729, 0, 1867, 2287, 12, 1487, 48, 41, 60]"
48342,35,"[178, 1, 1, 12, 28, 29, 28, 32, 22, 2, 19, 25, 47, 5, 80, 6, 42, 1, 4307, 812, 93, 14, 152, 19, 968, 17, 768, 863, 0, 108, 717, 0, 0, 717]"
48414,8,"[288, 8, 33, 0, 33, 41, 85]"
48428,6,"[3, 98, 86, 243, 34]"
48501,67,"[1810, 357, 1427, 11, 1769, 718, 321, 1733, 203, 531, 2083, 1716, 40, 510, 1215, 1010, 174, 169, 59, 185, 155, 975, 339, 963, 1717, 0, 194, 190, 263, 80, 298, 59, 106, 13, 111, 0, 705, 1500, 153, 512, 649, 473, 551, 551, 242, 227, 503, 70, 12, 48, 13, 150, 69, 27, 24, 203, 27, 175, 94, 15, 233, 51, 152, 441, 53, 432]"
48509,4,"[94, 71, 118]"
48560,4,"[479, 84, 0]"
48600,76,"[2558, 1830, 1034, 7, 0, 2037, 612, 2048, 263, 1251, 104, 149, 0, 1574, 857, 0, 19, 1523, 1523, 870, 19, 0, 773, 1874, 2136, 0, 19, 2253, 3818, 13, 2875, 19, 3683, 34, 496, 0, 3920, 21, 21, 3, 13, 3, 7, 16, 9, 7, 70, 81, 12, 14, 0, 52, 63, 42, 44, 18, 19, 3890, 508, 36, 4185, 3221, 19, 0, 2135, 18, 2255, 573, 508, 36, 4185, 3218, 2116, 2254, 19]"
48601,32,"[1507, 0, 19, 1947, 1788, 3, 250, 2, 18, 1562, 472, 882, 420, 871, 702, 339, 2535, 21, 21, 44, 457, 22, 1911, 35, 2609, 21, 2596, 698, 693, 35, 175]"
48622,21,"[79, 142, 18, 181, 69, 123, 4, 5, 1, 1, 82, 82, 104, 16, 136, 67, 4127, 2729, 2729, 3342]"
48627,18,"[0, 39, 0, 0, 97, 0, 12, 354, 0, 95, 60, 600, 795, 45, 82, 0, 92]"
48644,19,"[288, 98, 0, 11, 11, 93, 93, 93, 188, 12, 12, 86, 181, 136, 120, 164, 163, 151]"
48648,13,"[197, 10, 1, 102, 136, 68, 1784, 0, 24, 11, 80, 11]"
48685,19,"[263, 23, 72, 19, 75, 55, 77, 40, 266, 77, 83, 62, 215, 30, 30, 39, 49, 582]"
48734,5,"[240, 128, 0, 0]"
48754,48,"[3940, 3578, 3870, 2, 4, 2, 3, 35, 35, 37, 37, 27, 27, 51, 62, 1, 52, 4427, 10, 4433, 1753, 1846, 221, 274, 1, 167, 257, 66, 67, 117, 247, 174, 1, 201, 1, 1338, 66, 203, 152, 1, 158, 1, 156, 248, 1, 60, 1699]"
49479,19,"[1570, 232, 61, 0, 833, 12, 954, 1201, 822, 954, 296, 74, 105, 86, 157, 24, 40, 43]"
48771,54,"[180, 155, 73, 73, 0, 0, 0, 0, 0, 40, 40, 0, 0, 36, 0, 4, 4, 6, 0, 0, 0, 5, 0, 37, 0, 0, 0, 0, 73, 0, 4, 2, 0, 2, 139, 0, 166, 59, 195, 95, 0, 111, 157, 24, 40, 43, 4011, 0, 0, 2865, 1123, 206, 270]"
50778,3,"[471, 88]"
50824,9,"[471, 0, 114, 106, 323, 55, 93, 102]"
48869,65,"[26, 110, 177, 148, 52, 0, 0, 0, 0, 0, 0, 12, 40, 161, 161, 50, 27, 17, 0, 0, 12, 65, 32, 12, 12, 236, 169, 80, 80, 80, 106, 323, 55, 93, 102, 1776, 34, 1484, 947, 7, 7, 507, 450, 12, 471, 1431, 1027, 449, 32, 1028, 644, 1099, 1047, 644, 742, 442, 337, 106, 891, 729, 3934, 3934, 1746, 1339]"
48854,9,"[3763, 371, 3393, 2554, 7, 2, 2545, 1]"
48902,8,"[3651, 1204, 772, 652, 0, 2441, 102]"
48909,8,"[2853, 265, 732, 532, 351, 41, 1982]"
48927,3,"[286, 0]"
48928,9,"[9, 1540, 1, 1536, 9, 1609, 1, 1403]"
48958,10,"[4394, 0, 55, 2722, 0, 2812, 0, 0, 0]"
49424,23,"[263, 90, 3232, 74, 74, 2632, 2632, 3015, 3796, 51, 0, 145, 10, 5, 9, 91, 70, 51, 198, 33, 85, 90]"
49002,5,"[5985, 0, 6, 1448]"
49020,34,"[284, 170, 64, 74, 0, 23, 1, 50, 17, 58, 80, 5, 51, 42, 133, 25, 0, 67, 43, 62, 67, 3789, 2059, 2069, 1679, 1679, 2069, 2059, 5543, 5553, 2615, 75, 75]"
49014,42,"[78, 8, 0, 0, 8, 8, 8, 0, 78, 0, 275, 24, 4466, 192, 192, 304, 3161, 7, 3107, 4653, 1534, 319, 319, 319, 160, 11, 11, 166, 11, 1698, 29, 0, 29, 1694, 856, 897, 4346, 30, 736, 1517, 137]"
49015,13,"[322, 97, 97, 217, 55, 107, 51, 165, 0, 314, 185, 279]"
49029,3,"[7218, 5626]"
49092,3,"[4557, 0]"
49053,7,"[283, 128, 12, 218, 96, 172]"
49089,10,"[5985, 0, 6, 3460, 4670, 69, 12, 47, 174]"
49095,89,"[287, 0, 86, 160, 160, 160, 86, 157, 86, 138, 86, 217, 24, 40, 43, 3020, 0, 1729, 0, 1805, 22, 28, 6, 155, 25, 169, 0, 169, 1005, 210, 2259, 406, 478, 402, 468, 481, 361, 461, 451, 457, 3969, 53, 51, 5, 152, 397, 234, 177, 116, 51, 174, 177, 171, 165, 277, 265, 147, 144, 90, 4696, 5106, 198, 104, 3049, 312, 3297, 1, 67, 1, 129, 2, 182, 1, 174, 2, 165, 1, 1, 1, 2, 3, 182, 178, 2, 265, 4, 4, 269]"
49696,9,"[529, 529, 510, 180, 59, 59, 170, 170]"
49137,9,"[4548, 4612, 130, 70, 3593, 140, 4523, 139]"
49142,3,"[2955, 138]"
49198,10,"[459, 1741, 1709, 314, 675, 1, 2, 1, 3348]"
49214,26,"[899, 50, 0, 35, 2, 3620, 0, 166, 440, 22, 543, 0, 829, 0, 3561, 12, 3976, 0, 2300, 2300, 1091, 571, 17, 26, 0]"
49237,4,"[899, 6514, 51]"
49297,6,"[443, 0, 109, 314, 49]"
49299,13,"[50, 12, 76, 12, 114, 12, 0, 87, 0, 175, 27, 24]"
49351,13,"[833, 0, 0, 0, 0, 0, 0, 16, 17, 789, 0, 42]"
49403,30,"[966, 2, 2730, 2927, 1567, 2172, 475, 0, 2070, 81, 17, 30, 1760, 1443, 1444, 1761, 1761, 1390, 18, 1839, 1914, 1915, 1463, 30, 31, 1983, 31, 2021, 30]"
49440,76,"[180, 155, 73, 73, 0, 0, 0, 0, 0, 40, 40, 0, 0, 36, 0, 4, 4, 6, 0, 0, 0, 5, 0, 37, 0, 0, 0, 0, 73, 0, 4, 2, 0, 2, 139, 0, 166, 59, 195, 95, 0, 111, 157, 24, 40, 43, 4011, 0, 0, 3161, 1019, 1, 1085, 959, 12, 826, 0, 0, 40, 3188, 0, 0, 0, 108, 0, 0, 108, 0, 0, 0, 664, 12, 0, 0, 0]"
49458,3,"[159, 95]"
49562,13,"[3209, 310, 0, 257, 2721, 55, 583, 12, 99, 153, 68, 4068]"
49497,24,"[3393, 2069, 2913, 1560, 25, 578, 0, 0, 0, 1511, 0, 0, 521, 2861, 28, 0, 0, 1893, 100, 0, 0, 100, 2005]"
50363,11,"[6, 85, 12, 12, 143, 304, 243, 50, 40, 4893]"
49525,14,"[40, 343, 19, 201, 202, 202, 445, 71, 5099, 0, 0, 91, 644]"
53385,5,"[2985, 2950, 2046, 2457]"
49554,38,"[806, 2309, 0, 487, 19, 142, 1, 304, 661, 133, 953, 118, 92, 79, 42, 37, 34, 117, 44, 1, 2336, 19, 1254, 19, 1332, 18, 1513, 18, 1754, 1253, 1991, 19, 1092, 34, 2563, 2046, 2457]"
49584,6,"[287, 108, 212, 51, 20]"
49609,26,"[240, 0, 4, 2, 31, 47, 47, 9, 86, 48, 157, 52, 0, 2787, 4, 2, 958, 965, 956, 1441, 2950, 38, 38, 2056, 2458]"
67411,14,"[72, 157, 26, 2, 0, 4, 181, 35, 2, 102, 17508, 15018, 3649]"
49627,20,"[4577, 0, 2579, 629, 1052, 1052, 629, 541, 4412, 5557, 4892, 5120, 3087, 1589, 0, 1, 15386, 14674, 3649]"
49677,8,"[298, 0, 0, 98, 155, 8, 47]"
49691,52,"[356, 74, 74, 1, 75, 71, 52, 49, 1, 252, 24, 40, 43, 836, 620, 1658, 133, 145, 143, 258, 4440, 0, 0, 2819, 1774, 320, 1012, 1012, 320, 2822, 0, 0, 0, 0, 417, 417, 113, 885, 862, 1097, 1046, 1046, 0, 548, 365, 1485, 2348, 0, 1783, 1787, 852]"
49694,4,"[178, 0, 0]"
49716,4,"[239, 149, 132]"
49729,3,"[286, 131]"
49732,7,"[140, 70, 300, 350, 121, 12]"
49746,3,"[113, 272]"
49765,4,"[168, 1, 47]"
49769,11,"[238, 0, 11, 0, 11, 47, 95, 2, 0, 51]"
49778,15,"[7333, 785, 1536, 1054, 1806, 5779, 220, 12, 3019, 3235, 172, 0, 3284, 2997]"
53323,3,"[370, 4948]"
67419,8,"[246, 2, 3, 5, 84, 3, 17261]"
50273,17,"[344, 165, 166, 87, 173, 45, 49, 5076, 14349, 14597, 3645, 25, 270, 0, 270, 0]"
49817,39,"[873, 234, 0, 236, 0, 527, 43, 416, 460, 12, 0, 49, 48, 253, 125, 82, 92, 1295, 2452, 0, 3175, 3180, 3180, 4383, 16244, 15204, 0, 112, 15128, 14597, 0, 2811, 2811, 50, 3693, 0, 238, 16296]"
67025,3,"[4506, 0]"
49956,21,"[2073, 1752, 50, 1723, 1205, 1451, 1723, 1723, 4097, 2473, 2703, 3674, 2473, 2703, 0, 0, 3674, 0, 2473, 2703]"
49875,25,"[298, 0, 0, 98, 4220, 4368, 4368, 0, 0, 1470, 65, 37, 37, 33, 58, 0, 94, 63, 66, 103, 51, 2, 49, 2579]"
49891,10,"[253, 32, 0, 0, 1, 0, 253, 253, 0]"
49897,34,"[9626, 58, 2669, 83, 126, 137, 138, 83, 0, 4, 5142, 3315, 3740, 10, 10, 2829, 0, 2962, 17, 1131, 2443, 2391, 15838, 9703, 9701, 9701, 8311, 3336, 3274, 1830, 4422, 85, 1334]"
49904,4,"[368, 0, 0]"
49905,8,"[680, 500, 4377, 441, 3137, 2177, 2368]"
49917,5,"[0, 0, 0, 2]"
49964,4,"[325, 0, 0]"
49978,3,"[318, 0]"
50044,36,"[446, 93, 17, 59, 305, 33, 4924, 17, 681, 695, 3898, 52, 1468, 52, 2557, 52, 3477, 977, 120, 305, 33, 4555, 2577, 3477, 6385, 51, 988, 52, 6786, 120, 305, 33, 4555, 2577, 3477]"
50007,4,"[0, 162, 25]"
50050,22,"[277, 0, 85, 626, 3264, 768, 2303, 1549, 558, 939, 1895, 2331, 2038, 1177, 1475, 2460, 150, 62, 1, 1, 0]"
50084,12,"[1458, 1222, 47, 11, 45, 147, 105, 2777, 693, 3041, 2047]"
50093,70,"[218, 80, 0, 6, 69, 23, 9, 97, 25, 23, 3, 19, 44, 2822, 16, 13, 42, 142, 153, 117, 37, 0, 176, 23, 26, 3371, 36, 44, 90, 44, 16, 33, 42, 46, 46, 43, 47, 40, 44, 3821, 1070, 79, 80, 2, 15, 1545, 2012, 990, 3011, 0, 43, 3025, 1933, 2259, 19, 19, 226, 40, 154, 2269, 1, 1, 2157, 65, 710, 2941, 33, 33, 3759]"
50103,14,"[387, 1, 124, 168, 26, 3289, 3289, 26, 179, 4, 167, 26, 3292]"
50107,3,"[338, 0]"
50136,11,"[4353, 0, 152, 152, 152, 594, 584, 273, 273, 273]"
50133,32,"[224, 13, 86, 6, 1, 48, 1, 6, 1, 37, 6, 120, 71, 6, 175, 7, 225, 13, 168, 34, 72, 76, 6036, 1546, 72, 2785, 5278, 4388, 3478, 3478, 3479]"
50209,3,"[766, 514]"
66940,6,"[17531, 15542, 1924, 1527, 14504]"
50223,5,"[1102, 385, 4272, 3013]"
50268,3,"[253, 0]"
50285,16,"[4353, 3285, 3866, 3381, 3381, 3382, 51, 0, 2571, 3061, 1130, 1225, 2299, 1745, 1530]"
50290,19,"[547, 322, 246, 141, 0, 3181, 0, 0, 0, 0, 3200, 4566, 222, 2892, 19, 1857, 20, 2253]"
50294,10,"[799, 464, 284, 37, 292, 6525, 766, 5034, 14]"
50360,30,"[238, 504, 170, 86, 0, 0, 36, 596, 77, 202, 438, 199, 204, 140, 811, 28, 56, 28, 20, 0, 232, 547, 0, 0, 0, 0, 14, 2, 12]"
50362,21,"[931, 578, 257, 238, 168, 186, 181, 181, 90, 90, 0, 28, 122, 134, 154, 12, 16, 225, 290, 26]"
50600,8,"[6386, 2156, 2156, 2156, 2156, 93, 93]"
50440,27,"[261, 6, 6, 238, 98, 256, 6, 298, 55, 242, 359, 18, 56, 40, 43, 1725, 0, 0, 92, 4788, 4785, 60, 128, 0, 168, 4871]"
50493,25,"[242, 49, 112, 39, 1, 55, 76, 14, 37, 98, 73, 83, 44, 2357, 0, 1384, 512, 193, 184, 0, 4, 4, 10, 0]"
50417,9,"[330, 139, 0, 83, 0, 63, 0, 169]"
51093,31,"[366, 37, 37, 37, 31, 70, 86, 59, 426, 11, 361, 43, 40, 40, 14, 1, 1, 55, 12, 2044, 0, 0, 0, 105, 5, 11, 3992, 1468, 1468, 4971]"
50450,8,"[0, 42, 32, 6807, 66, 5104, 3315]"
50456,9,"[188, 75, 252, 262, 119, 306, 4499, 3745]"
50498,3,"[4285, 0]"
50535,35,"[4003, 7, 7, 521, 521, 2936, 0, 311, 1878, 0, 0, 3318, 0, 2866, 0, 3631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3600, 471, 0, 1119, 549, 1320]"
50557,17,"[231, 0, 0, 78, 75, 75, 64, 53, 53, 64, 75, 122, 73, 83, 83, 71]"
50601,8,"[1055, 41, 41, 12, 0, 3703, 3703]"
50748,4,"[471, 0, 0]"
50633,3,"[431, 0]"
50613,15,"[323, 182, 278, 57, 1471, 1635, 430, 1, 30, 91, 308, 429, 5, 1]"
50655,5,"[198, 0, 311, 19]"
50660,31,"[2672, 4358, 5072, 3684, 12, 1104, 4358, 4409, 1371, 318, 0, 673, 0, 1071, 1653, 3, 331, 3, 21, 19, 337, 3, 72, 3, 3, 84, 210, 146, 45, 45]"
50699,5,"[198, 0, 0, 1]"
50885,20,"[418, 12, 24, 206, 11, 165, 12, 64, 12, 79, 12, 42, 12, 66, 0, 95, 87, 103, 80]"
50722,31,"[4402, 4165, 75, 38, 96, 5, 20, 75, 38, 55, 53, 37, 105, 66, 114, 77, 121, 44, 4256, 607, 0, 649, 3283, 2873, 2873, 0, 2231, 3970, 213, 204]"
50743,4,"[440, 4096, 927]"
50986,20,"[345, 121, 174, 134, 215, 26, 2, 48, 3, 83, 75, 5058, 44, 14323, 14576, 3635, 3, 2, 999]"
50770,4,"[2799, 2553, 4]"
51335,7,"[2798, 3117, 3770, 506, 43, 0]"
50776,4,"[319, 0, 108]"
50796,4,"[414, 172, 339]"
50809,21,"[830, 332, 1, 232, 5, 29, 69, 82, 8, 4, 303, 14, 396, 32, 0, 32, 2134, 4183, 4701, 1578]"
50822,21,"[5404, 0, 0, 0, 2476, 4172, 590, 4757, 773, 4, 2, 2, 2, 122, 23, 2, 1, 23, 178, 108]"
50829,21,"[429, 5, 86, 131, 2, 66, 0, 31, 12, 30, 218, 1, 217, 0, 56, 0, 0, 105, 12, 0]"
51015,15,"[471, 88, 0, 80, 0, 106, 323, 55, 93, 102, 6345, 4949, 2247, 1729]"
50941,15,"[471, 0, 114, 106, 323, 55, 93, 360, 5945, 167, 18, 4949, 2247, 1729]"
51004,3,"[250, 0]"
50992,19,"[319, 0, 108, 74, 73, 81, 141, 73, 136, 101, 130, 77, 5106, 14295, 14549, 3646, 5, 2]"
50994,14,"[2445, 2445, 0, 1663, 1724, 2229, 1778, 1778, 556, 2032, 329, 2260, 247]"
51268,5,"[301, 0, 0, 0]"
67399,4,"[338, 213, 3]"
51039,36,"[374, 1, 94, 33, 109, 68, 116, 34, 87, 33, 152, 24, 40, 43, 5162, 3949, 2975, 12, 11, 50, 297, 872, 1624, 316, 2784, 3895, 14349, 2, 14605, 10, 3954, 90, 810, 321, 514]"
51079,6,"[230, 0, 0, 0, 0]"
51049,4,"[3732, 0, 108]"
51147,7,"[289, 0, 19, 153, 274, 0]"
51322,21,"[5284, 1441, 0, 3540, 1450, 1534, 4396, 293, 4483, 1000, 456, 590, 184, 41, 3, 2728, 132, 38, 0, 0]"
51068,3,"[150, 268]"
51075,3,"[210, 71]"
51082,3,"[130, 108]"
51085,3,"[2960, 3209]"
51089,4,"[2960, 1983, 3875]"
51469,19,"[6307, 4204, 632, 673, 1402, 1046, 141, 7, 3154, 3608, 2340, 723, 1186, 158, 715, 0, 31, 0]"
51095,4,"[1906, 1205, 1675]"
51096,3,"[562, 338]"
51103,4,"[225, 57, 17]"
51119,10,"[6094, 4543, 30, 4554, 4131, 218, 587, 875, 3052]"
51149,14,"[575, 410, 2, 141, 55, 11, 102, 269, 199, 2085, 0, 0, 2217]"
51161,5,"[252, 0, 0, 123]"
51164,38,"[382, 188, 188, 106, 162, 210, 21, 57, 106, 101, 97, 97, 124, 155, 2, 86, 120, 91, 52, 139, 101, 5107, 1283, 3385, 3027, 0, 0, 2991, 14354, 14354, 3527, 967, 3197, 410, 410, 672, 51]"
51320,58,"[205, 0, 57, 78, 43, 925, 545, 1637, 140, 12, 12, 42, 142, 0, 0, 140, 0, 7, 7, 75, 75, 5, 5, 5, 4, 8, 5, 5, 0, 278, 101, 4, 378, 140, 3383, 5073, 0, 110, 110, 110, 110, 375, 2855, 19, 2179, 90, 2100, 2137, 1, 388, 389, 1, 1341, 6965, 4956, 3145, 6169]"
51181,15,"[154, 104, 101, 8, 191, 1, 8, 43, 492, 0, 182, 5327, 3970, 2312]"
52341,14,"[3840, 376, 3919, 24, 40, 43, 331, 75, 50, 38, 74, 48, 331]"
51222,58,"[3465, 2320, 1473, 91, 91, 2438, 1150, 0, 3432, 3432, 269, 0, 269, 3432, 231, 1457, 1457, 1142, 2876, 3062, 840, 874, 386, 261, 4408, 4156, 4156, 4405, 3231, 4243, 3849, 1638, 1417, 746, 184, 0, 12, 12, 2521, 4459, 5412, 5637, 38, 3006, 54, 54, 340, 340, 84, 3052, 748, 3067, 4946, 5683, 5392, 24, 3333]"
51225,3,"[647, 740]"
51237,16,"[40, 343, 19, 201, 202, 202, 3567, 2353, 149, 3876, 1853, 4030, 1243, 5630, 2574]"
51297,11,"[547, 1095, 0, 502, 33, 117, 1773, 61, 2346, 2083]"
53800,3,"[683, 0]"
51325,76,"[196, 0, 41, 108, 100, 0, 0, 44, 0, 44, 37, 37, 46, 0, 11, 72, 11, 101, 0, 11, 48, 11, 2773, 64, 0, 471, 739, 0, 1456, 0, 295, 0, 1716, 1023, 1049, 83, 421, 294, 87, 0, 0, 0, 0, 3186, 3186, 2158, 1632, 2057, 2016, 171, 1008, 115, 14, 0, 3583, 24, 11, 121, 11, 144, 1, 2, 11, 48, 3, 11, 5060, 27, 14349, 11, 14597, 11, 3645, 118, 11]"
51355,9,"[6104, 213, 213, 5304, 5091, 293, 4131, 2353]"
54226,3,"[7175, 5286]"
51400,5,"[0, 125, 88, 47]"
51408,38,"[238, 21, 57, 0, 6, 12, 11, 99, 25, 17, 103, 5, 282, 0, 48, 14, 24, 24, 34, 35, 2, 48, 48, 2, 15, 2, 1, 1, 6, 3337, 544, 1, 142, 2710, 436, 85, 7]"
51410,14,"[271, 94, 94, 42, 131, 0, 38, 52, 44, 3826, 3213, 3017, 3197]"
51413,29,"[157, 68, 0, 5006, 4, 4, 559, 13, 30, 5, 2, 47, 0, 8, 43, 4, 104, 2, 2, 5, 1, 34, 5, 5, 6, 29, 209, 85]"
51414,3,"[290, 60]"
51422,3,"[290, 94]"
51425,3,"[290, 91]"
51459,14,"[250, 75, 147, 2, 41, 0, 7212, 24, 5318, 49, 3639, 52, 4400]"
51471,26,"[384, 32, 6, 11, 163, 163, 0, 168, 3, 0, 0, 73, 0, 79, 79, 149, 82, 107, 72, 213, 83, 48, 43, 5736, 3996]"
51507,3,"[410, 1]"
51526,31,"[51, 39, 45, 0, 0, 45, 0, 2690, 0, 2431, 0, 2705, 0, 2705, 2430, 2700, 26, 42, 44, 0, 214, 79, 0, 51, 0, 0, 43, 0, 0, 0]"
51535,27,"[350, 80, 18, 0, 80, 8, 10, 10, 92, 10, 56, 4, 0, 10, 47, 4, 229, 24, 43, 0, 61, 17, 6057, 4692, 2622, 2127]"
51562,13,"[1302, 996, 77, 5239, 3968, 2860, 996, 77, 5239, 3968, 1916, 2319]"
51565,43,"[180, 123, 104, 152, 11, 12, 80, 6, 88, 12, 11, 102, 349, 25, 14, 0, 3250, 2, 2679, 1202, 1418, 189, 572, 2, 1390, 801, 2353, 3150, 1217, 1102, 591, 1078, 1278, 2954, 4716, 4010, 1, 2483, 1945, 340, 2541, 326]"
51593,3,"[519, 0]"
52206,15,"[431, 87, 103, 80, 244, 57, 78, 43, 5455, 4231, 0, 2185, 2131, 0]"
52308,22,"[650, 3932, 807, 3725, 49, 2434, 43, 2046, 689, 183, 0, 818, 0, 1370, 2223, 2223, 2162, 2465, 49, 3725, 3460]"
51599,25,"[2833, 2111, 9027, 7605, 1333, 4656, 57, 374, 201, 47, 9682, 9730, 63, 0, 271, 34, 4837, 4066, 4427, 4448, 3475, 3738, 2219, 3206]"
51600,14,"[342, 444, 444, 69, 49, 303, 72, 84, 93, 4904, 14349, 14597, 3577]"
51622,3,"[326, 47]"
51676,10,"[5069, 0, 3738, 2219, 3206, 4306, 3771, 2219, 3206]"
51643,23,"[5284, 1441, 0, 3540, 1450, 1534, 4396, 293, 4483, 1000, 456, 590, 184, 41, 3, 2728, 132, 38, 0, 1509, 0, 0]"
51728,20,"[5284, 1441, 0, 3540, 1450, 1534, 4396, 293, 4483, 1000, 456, 590, 184, 41, 3, 2728, 132, 38, 1541]"
51737,44,"[3498, 12, 12, 3468, 3255, 5, 7, 0, 445, 449, 3255, 4811, 733, 128, 128, 162, 12, 12, 162, 4570, 1917, 12, 12, 1917, 3123, 0, 0, 790, 0, 2131, 0, 601, 3468, 106, 0, 3415, 5149, 993, 2, 2, 537, 0, 3094]"
51832,11,"[6734, 6139, 94, 420, 43, 43, 6675, 5286, 4279, 4952]"
51853,11,"[3018, 0, 2367, 2506, 4174, 2834, 2486, 829, 0, 0]"
51855,18,"[5394, 346, 2766, 2135, 382, 701, 2765, 49, 599, 219, 383, 37, 7082, 5443, 121, 2051, 2753]"
51918,29,"[2769, 198, 2209, 1893, 1978, 586, 72, 0, 40, 32, 872, 1092, 1213, 24, 11, 863, 12, 977, 126, 12, 67, 11, 54, 11, 153, 24, 40, 43]"
51981,27,"[94, 111, 59, 11, 11, 76, 227, 259, 8, 0, 0, 0, 0, 0, 24, 0, 0, 24, 82, 29, 152, 179, 46, 0, 0, 46]"
51964,21,"[160, 0, 0, 14, 0, 43, 39, 34, 93, 81, 67, 5467, 261, 4736, 3388, 1, 2839, 6610, 4885, 5284]"
51974,30,"[230, 45, 78, 77, 1569, 1495, 112, 17, 0, 144, 106, 127, 12, 62, 53, 5280, 3834, 240, 141, 2, 3580, 3779, 4606, 3633, 15887, 15887, 2745, 2840, 2697]"
